date,value,data_type
02.09.2016,74.0,maxhum
03.09.2016,74.0,maxhum
04.09.2016,73.0,maxhum
05.09.2016,74.0,maxhum
06.09.2016,74.0,maxhum
07.09.2016,74.0,maxhum
08.09.2016,74.0,maxhum
09.09.2016,74.0,maxhum
10.09.2016,74.0,maxhum
11.09.2016,74.0,maxhum
12.09.2016,74.0,maxhum
13.09.2016,74.0,maxhum
14.09.2016,74.0,maxhum
15.09.2016,74.0,maxhum
16.09.2016,74.0,maxhum
17.09.2016,74.0,maxhum
18.09.2016,74.0,maxhum
19.09.2016,73.0,maxhum
20.09.2016,63.0,maxhum
21.09.2016,70.0,maxhum
22.09.2016,74.0,maxhum
23.09.2016,74.0,maxhum
24.09.2016,74.0,maxhum
25.09.2016,73.0,maxhum
26.09.2016,69.0,maxhum
27.09.2016,74.0,maxhum
28.09.2016,74.0,maxhum
29.09.2016,73.0,maxhum
30.09.2016,74.0,maxhum
01.10.2016,74.0,maxhum
02.10.2016,74.0,maxhum
03.10.2016,74.0,maxhum
04.10.2016,74.0,maxhum
05.10.2016,72.0,maxhum
06.10.2016,74.0,maxhum
07.10.2016,74.0,maxhum
08.10.2016,69.0,maxhum
09.10.2016,71.0,maxhum
10.10.2016,74.0,maxhum
11.10.2016,74.0,maxhum
12.10.2016,74.0,maxhum
13.10.2016,68.0,maxhum
14.10.2016,67.0,maxhum
15.10.2016,69.0,maxhum
16.10.2016,74.0,maxhum
17.10.2016,72.0,maxhum
18.10.2016,73.0,maxhum
19.10.2016,72.0,maxhum
20.10.2016,73.0,maxhum
21.10.2016,74.0,maxhum
22.10.2016,73.0,maxhum
23.10.2016,69.0,maxhum
24.10.2016,73.0,maxhum
25.10.2016,74.0,maxhum
26.10.2016,72.0,maxhum
27.10.2016,67.0,maxhum
28.10.2016,67.0,maxhum
29.10.2016,67.0,maxhum
30.10.2016,46.0,maxhum
31.10.2016,52.0,maxhum
01.11.2016,57.0,maxhum
02.11.2016,63.0,maxhum
03.11.2016,45.0,maxhum
04.11.2016,51.0,maxhum
05.11.2016,72.0,maxhum
06.11.2016,74.0,maxhum
07.11.2016,74.0,maxhum
08.11.2016,69.0,maxhum
09.11.2016,65.0,maxhum
10.11.2016,66.0,maxhum
11.11.2016,71.0,maxhum
12.11.2016,71.0,maxhum
13.11.2016,49.0,maxhum
14.11.2016,53.0,maxhum
15.11.2016,60.0,maxhum
16.11.2016,64.0,maxhum
17.11.2016,67.0,maxhum
18.11.2016,70.0,maxhum
19.11.2016,73.0,maxhum
20.11.2016,73.0,maxhum
21.11.2016,69.0,maxhum
22.11.2016,67.0,maxhum
23.11.2016,69.0,maxhum
24.11.2016,67.0,maxhum
25.11.2016,71.0,maxhum
26.11.2016,71.0,maxhum
27.11.2016,69.0,maxhum
28.11.2016,47.0,maxhum
29.11.2016,50.0,maxhum
30.11.2016,52.0,maxhum
01.12.2016,57.0,maxhum
02.12.2016,58.0,maxhum
03.12.2016,47.0,maxhum
04.12.2016,45.0,maxhum
05.12.2016,44.0,maxhum
06.12.2016,47.0,maxhum
07.12.2016,50.0,maxhum
08.12.2016,53.0,maxhum
09.12.2016,59.0,maxhum
10.12.2016,65.0,maxhum
11.12.2016,69.0,maxhum
12.12.2016,59.0,maxhum
13.12.2016,45.0,maxhum
14.12.2016,52.0,maxhum
15.12.2016,53.0,maxhum
16.12.2016,53.0,maxhum
17.12.2016,52.0,maxhum
18.12.2016,54.0,maxhum
19.12.2016,56.0,maxhum
20.12.2016,57.0,maxhum
21.12.2016,60.0,maxhum
22.12.2016,58.0,maxhum
23.12.2016,58.0,maxhum
24.12.2016,60.0,maxhum
25.12.2016,65.0,maxhum
26.12.2016,70.0,maxhum
27.12.2016,69.0,maxhum
28.12.2016,45.0,maxhum
29.12.2016,45.0,maxhum
30.12.2016,44.0,maxhum
31.12.2016,44.0,maxhum
01.01.2017,44.0,maxhum
02.01.2017,43.0,maxhum
03.01.2017,49.0,maxhum
04.01.2017,61.0,maxhum
05.01.2017,56.0,maxhum
06.01.2017,27.0,maxhum
07.01.2017,26.0,maxhum
08.01.2017,29.0,maxhum
09.01.2017,37.0,maxhum
10.01.2017,42.0,maxhum
11.01.2017,36.0,maxhum
12.01.2017,48.0,maxhum
13.01.2017,56.0,maxhum
14.01.2017,57.0,maxhum
15.01.2017,48.0,maxhum
