date,value,data_type
07.01.2017,1028.2,maxpres
08.01.2017,1025.2,maxpres
09.01.2017,1022.3,maxpres
10.01.2017,1022.1,maxpres
11.01.2017,1021.9,maxpres
12.01.2017,1013.0,maxpres
13.01.2017,1010.3,maxpres
14.01.2017,1008.7,maxpres
15.01.2017,1019.7,maxpres
16.01.2017,1023.5,maxpres
17.01.2017,1030.5,maxpres
18.01.2017,1035.2,maxpres
19.01.2017,1036.3,maxpres
20.01.2017,1036.4,maxpres
21.01.2017,1034.0,maxpres
22.01.2017,1034.7,maxpres
23.01.2017,1031.7,maxpres
24.01.2017,1025.9,maxpres
25.01.2017,1031.0,maxpres
26.01.2017,1033.0,maxpres
27.01.2017,1033.0,maxpres
28.01.2017,1028.0,maxpres
29.01.2017,1027.4,maxpres
30.01.2017,1027.2,maxpres
31.01.2017,1024.3,maxpres
01.02.2017,1023.6,maxpres
02.02.2017,1020.8,maxpres
03.02.2017,1016.4,maxpres
04.02.2017,1011.2,maxpres
05.02.2017,1010.1,maxpres
06.02.2017,1014.4,maxpres
07.02.2017,1016.6,maxpres
08.02.2017,1026.4,maxpres
09.02.2017,1028.7,maxpres
10.02.2017,1029.2,maxpres
11.02.2017,1029.5,maxpres
12.02.2017,1033.3,maxpres
13.02.2017,1035.0,maxpres
14.02.2017,1034.9,maxpres
15.02.2017,1035.3,maxpres
16.02.2017,1035.2,maxpres
17.02.2017,1027.5,maxpres
18.02.2017,1025.1,maxpres
19.02.2017,1025.2,maxpres
20.02.2017,1021.6,maxpres
21.02.2017,1015.1,maxpres
22.02.2017,1014.2,maxpres
23.02.2017,1007.4,maxpres
