date,value,data_type
03.04.2017,1.7,windchill
04.04.2017,3.8,windchill
05.04.2017,5.0,windchill
06.04.2017,-0.9,windchill
07.04.2017,-1.2,windchill
08.04.2017,3.4,windchill
09.04.2017,0.4,windchill
10.04.2017,0.5,windchill
11.04.2017,2.9,windchill
12.04.2017,-1.2,windchill
13.04.2017,3.9,windchill
14.04.2017,0.9,windchill
15.04.2017,-0.2,windchill
16.04.2017,0.1,windchill
17.04.2017,-3.6,windchill
18.04.2017,-2.4,windchill
19.04.2017,-1.4,windchill
20.04.2017,-3.9,windchill
21.04.2017,-5.3,windchill
22.04.2017,-0.8,windchill
23.04.2017,-0.7,windchill
24.04.2017,-1.5,windchill
25.04.2017,3.0,windchill
26.04.2017,7.8,windchill
27.04.2017,8.6,windchill
28.04.2017,8.0,windchill
29.04.2017,3.4,windchill
30.04.2017,1.1,windchill
01.05.2017,-1.5,windchill
02.05.2017,7.3,windchill
03.05.2017,4.6,windchill
04.05.2017,8.1,windchill
05.05.2017,6.0,windchill
06.05.2017,9.2,windchill
07.05.2017,10.5,windchill
08.05.2017,5.4,windchill
09.05.2017,-1.3,windchill
10.05.2017,-0.9,windchill
11.05.2017,1.8,windchill
12.05.2017,9.7,windchill
13.05.2017,9.0,windchill
14.05.2017,6.0,windchill
15.05.2017,8.0,windchill
16.05.2017,9.2,windchill
17.05.2017,6.2,windchill
18.05.2017,9.6,windchill
19.05.2017,8.0,windchill
